ID,Observer,Affiliation,State,city,Zipcode,Date_Collected,Date_Sampled,Date_Processed,Method,Type,Sex,OE_Status,Personnel_initials,Notes,UGA_MyId,Email,ObserverNotes,site,Region,Time Period,Phase (based_on date_sampled),Infection Status,City+State,Latitude_city_based,Longitude_city_based,Latitude_Zip_based,Longitude_Zip_based,Day Sampled,Month Sampled,Year Sampled,Day Of week,Breeding Range,Hot Volunteer?
18330,,,CA,Thousand Oaks,91360,1/11/2014,1/11/2014,2/28/2014,Tape,A,M,3,MTH,0,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,11,1,2014,Sat,Western,Hot
18331,,,CA,Thousand Oaks,91360,1/22/2014,1/22/2014,2/28/2014,Tape,A,M,3,MTH,0,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,22,1,2014,Wed,Western,Hot
18332,,,CA,Thousand Oaks,91360,1/15/2014,1/15/2014,2/28/2014,Tape,A,F,3,MTH,0,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,15,1,2014,Wed,Western,Hot
18333,,,CA,Thousand Oaks,91360,1/22/2014,1/22/2014,2/28/2014,Tape,A,F,3,MTH,0,sodma,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,22,1,2014,Wed,Western,Hot
18334,,,CA,Thousand Oaks,91360,1/22/2014,1/22/2014,2/28/2014,Tape,A,M,3,MTH,0,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,22,1,2014,Wed,Western,Hot
18335,,,CA,Thousand Oaks,91360,1/29/2014,1/29/2014,2/28/2014,Tape,L,M,3,MTH,5th instar,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,29,1,2014,Wed,Western,Hot
18336,,,CA,Thousand Oaks,91360,2/13/2014,2/13/2014,2/28/2014,Tape,A,M,3,MTH,0,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,13,2,2014,Thu,Western,Hot
18337,,,CA,Thousand Oaks,91360,2/13/2014,2/13/2014,2/28/2014,Tape,A,M,3,MTH,0,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,13,2,2014,Thu,Western,Hot
18338,,,CA,Thousand Oaks,91360,2/17/2014,2/17/2014,2/28/2014,Tape,A,F,3,MTH,0,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,17,2,2014,Mon,Western,Hot
18339,,,CA,Thousand Oaks,91360,2/17/2014,2/17/2014,2/28/2014,Tape,A,F,3,MTH,0,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,17,2,2014,Mon,Western,Hot
18340,,,CA,Thousand Oaks,91360,2/19/2014,2/19/2014,2/28/2014,Tape,A,M,3,MTH,0,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,19,2,2014,Wed,Western,Hot
18341,,,CA,Thousand Oaks,91360,2/25/2014,2/25/2014,2/28/2014,Tape,A,M,3,MTH,aphids,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,25,2,2014,Tue,Western,Hot
18342,,,CA,Thousand Oaks,91360,2/25/2014,2/25/2014,2/28/2014,Tape,A,M,3,MTH,aphids,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,25,2,2014,Tue,Western,Hot
18343,,,CA,Thousand Oaks,91360,2/25/2014,2/25/2014,2/28/2014,Tape,A,M,3,MTH,aphids,sodman,,,,West,,4,1,"Thousand Oaks, CA",34.18535995,-118.8927765,34.21424484,-118.8804245,25,2,2014,Tue,Western,Hot
18383,,,FL,St. Augustine,32086,1/14/2014,2/18/2014,4/1/2014,Tape,L,F,0,JTB,Milkweed froze Older larvae ,htlu10,,,,Gulf/Atlantic Coast,,4,0,"St. Augustine, FL",29.89209938,-81.31427002,29.75733376,-81.3035202,18,2,2014,Tue,Year Round Breeding,
18384,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,1,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18385,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,M,0,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18386,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,M,1,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18387,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,1,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18388,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,2,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18389,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,0,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18390,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,0,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18391,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,3,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,1,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18392,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,M,0,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18393,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,M,0,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18394,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,0,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18395,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,M,0,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18396,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,,M,2,JTB,monarchs were collected throughout the second half of the season Dec.; Peggy and Jan,dara7,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18397,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,3,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,1,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18398,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,M,3,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,1,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18399,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,1,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18400,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,0,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18401,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,3,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,1,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18402,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,F,0,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18403,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,M,0,JTB,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18404,,,CA,Pismo Beach,93449,2013,3/13/2014,4/7/2014,Tape,A,F,1,MTH,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18405,,,CA,Pismo Beach,93449,2013,3/13/2014,4/7/2014,Tape,A,F,3,MTH,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,1,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18406,,,CA,Pismo Beach,93449,2013,3/13/2014,4/7/2014,Tape,A,M,0,MTH,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18407,,,CA,Pismo Beach,93449,2013,3/13/2014,4/7/2014,Tape,A,F,1,MTH,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18408,,,CA,Pismo Beach,93449,2013,3/13/2014,4/7/2014,Tape,A,M,0,MTH,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18409,,,CA,Pismo Beach,93449,2013,3/13/2014,4/7/2014,Tape,A,F,0,MTH,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18410,,,CA,Pismo Beach,93449,2013,3/13/2014,4/7/2014,Tape,A,F,0,MTH,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18411,,,CA,Pismo Beach,93449,2013,3/13/2014,4/7/2014,Tape,A,F,3,MTH,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,1,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18412,,,CA,Pismo Beach,93449,2013,3/13/2014,4/7/2014,Tape,A,F,3,MTH,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,1,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18413,,,CA,Pismo Beach,93449,2013,3/13/2014,4/7/2014,Tape,A,F,0,MTH,Monarch collected throughout the second half of the season Dec.,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18414,,,CA,Pismo Beach,93449,2013,3/13/2014,4/1/2014,Tape,A,M,1,JTB,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18415,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,M,1,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18416,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,M,1,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18417,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,F,3,ECM,0,sodman,,,,West,,Between Phases,1,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18418,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,F,3,ECM,0,sodman,,,,West,,Between Phases,1,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18419,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,M,3,ECM,0,sodman,,,,West,,Between Phases,1,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18420,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,F,1,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18421,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,M,1,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18422,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,M,0,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18423,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,F,0,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18424,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,F,0,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18425,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,F,0,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18426,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,F,1,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18427,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,M,0,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18428,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,F,1,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18429,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,F,1,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18430,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,F,1,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18431,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,M,2,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18432,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,M,3,ECM,0,sodman,,,,West,,Between Phases,1,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18433,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,F,0,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18434,,,CA,Pismo Beach,93449,2013,3/13/2014,4/8/2014,Tape,A,M,0,ECM,0,sodman,,,,West,,Between Phases,0,"Pismo Beach, CA",35.15681076,-120.6680984,35.15825653,-120.6511993,13,3,2014,Thu,Western,All Good
18435,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,M,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18436,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,M,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18437,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,F,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18438,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,M,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18439,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,F,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18440,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,F,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18441,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,F,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18442,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,M,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18443,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,F,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18444,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,F,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18445,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,M,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18446,,,TX,Houston,77062,3/24/2014,4/9/2014,4/9/2014,Tape,L,F,0,DS,"Older larvae (4th instar); Mailed 3/24 overnight to UGA lab because running out of A. Curassavica to eat in a yard of Vic's friend. Arrived and given fresh A. incarnata 3/25/14, put in pint containers. Arrived as 5th instars. ",sodman,,,,Gulf/Atlantic Coast,,Between Phases,0,"Houston, TX",29.76045036,-95.36978149,29.57584763,-95.13307953,9,4,2014,Wed,Year Round Breeding,
18456,,,CA,Via Cielito,93003,3/17/2014,3/17/2014,4/9/2014,Tape,A,,3,MTH ,0,mhold92,,,,West,,Between Phases,1,"Via Cielito, CA",34.29238129,-119.2106628,34.27937698,-119.2192993,17,3,2014,Mon,Western,All Good
18457,,,CA,Via Cielito,93003,3/17/2014,3/17/2014,4/9/2014,Tape,A,,2,MTH ,0,mhold92,,,,West,,Between Phases,0,"Via Cielito, CA",34.29238129,-119.2106628,34.27937698,-119.2192993,17,3,2014,Mon,Western,All Good
18458,,,CA,Via Cielito,93003,3/17/2014,3/17/2014,4/9/2014,Tape,A,,2,MTH ,0,mhold92,,,,West,,Between Phases,0,"Via Cielito, CA",34.29238129,-119.2106628,34.27937698,-119.2192993,17,3,2014,Mon,Western,All Good
18459,,,CA,Via Cielito,93003,3/18/2014,3/18/2014,4/9/2014,Tape,A,,1,MTH ,0,mhold92,,,,West,,Between Phases,0,"Via Cielito, CA",34.29238129,-119.2106628,34.27937698,-119.2192993,18,3,2014,Tue,Western,All Good
18460,,,CA,Via Cielito,93003,3/18/2014,3/18/2014,4/9/2014,Tape,A,,3,MTH ,0,mhold92,,,,West,,Between Phases,1,"Via Cielito, CA",34.29238129,-119.2106628,34.27937698,-119.2192993,18,3,2014,Tue,Western,All Good
18461,,,CA,Via Cielito,93003,3/18/2014,3/18/2014,4/9/2014,Tape,A,,3,MTH ,0,mhold92,,,,West,,Between Phases,1,"Via Cielito, CA",34.29238129,-119.2106628,34.27937698,-119.2192993,18,3,2014,Tue,Western,All Good
18462,,,CA,Via Cielito,93003,3/18/2014,3/18/2014,4/9/2014,Tape,A,,3,MTH ,0,mhold92,,,,West,,Between Phases,1,"Via Cielito, CA",34.29238129,-119.2106628,34.27937698,-119.2192993,18,3,2014,Tue,Western,All Good
18464,,,FL,St. Petersburg,33709,2014,2/19/2014,4/9/2014,Tape,L,,3,MTH ,Young Larvae. YL put in butterfly house. Butterfly orange goo. 20 or so pupae and about 10 older adults in a butterfly house right now. Scarlet Milkweed. ,mhold92,,,,Gulf/Atlantic Coast,,4,1,"St. Petersburg, FL",27.77119064,-82.63876343,27.81734657,-82.72900391,19,2,2014,Wed,Year Round Breeding,
18465,,,FL,St. Petersburg,33709,2014,3/13/2014,4/9/2014,Tape,L,,3,MTH ,Young larvae. Very Healthy. 20 or so pupae and about 10 older adults in a butterfly house right now. Scarlet Milkweed. ,mhold92,,,,Gulf/Atlantic Coast,,Between Phases,1,"St. Petersburg, FL",27.77119064,-82.63876343,27.81734657,-82.72900391,13,3,2014,Thu,Year Round Breeding,
18466,,,FL,St. Petersburg,33709,3/1/2014,4/4/2014,4/9/2014,Tape,L,F,3,MTH ,"Old Larvae. OL in butterfly house caught from yard on native milkweed, then feed only milkweed available @ nurseries, Scarlet Milkweed. Very Healthy. 20 or so pupae and about 10 older adults in a butterfly house right now. Scarlet Milkweed. ",mhold92,,,,Gulf/Atlantic Coast,,Between Phases,1,"St. Petersburg, FL",27.77119064,-82.63876343,27.81734657,-82.72900391,4,4,2014,Fri,Year Round Breeding,
18467,,,TX,Pearland,77584,1/6/2014,1/17/2014,4/9/2014,Tape,L,M,3,MTH ,OL ,mhold92,,,,Gulf/Atlantic Coast,,4,1,"Pearland, TX",29.55093002,-95.25686646,29.54579163,-95.34748077,17,1,2014,Fri,Year Round Breeding,
18468,,,TX,Pearland,77584,1/9/2014,1/19/2014,4/9/2014,Tape,L,F,3,MTH ,OL ,mhold92,,,,Gulf/Atlantic Coast,,4,1,"Pearland, TX",29.55093002,-95.25686646,29.54579163,-95.34748077,19,1,2014,Sun,Year Round Breeding,
